epoch,Lc_loss,Lr_loss,Pm*_loss,Pm_avg,Pm_loss,Pm_pitch,Pm_roll,Pm_yaw,loss,lr,val_Lc_loss,val_Lr_loss,val_Pm*_loss,val_Pm_avg,val_Pm_loss,val_Pm_pitch,val_Pm_roll,val_Pm_yaw,val_loss
16,6.949586391448975,6.844026565551758,1.415006399154663,0.006317593157291412,3.798556327819824,0.007453616242855787,0.008451935835182667,0.0030472269281744957,0.795280933380127,0.02,12.43514347076416,12.386129379272461,1.9112790822982788,0.006544973235577345,3.746403455734253,0.008113879710435867,0.0069872597232460976,0.0045337798073887825,1.3554855585098267
17,6.8917741775512695,6.784207820892334,1.4145221710205078,0.006203105207532644,3.787456750869751,0.007439345121383667,0.008178033865988255,0.002991936169564724,0.7891409993171692,0.02,12.356736183166504,12.319079399108887,1.9071846008300781,0.006742691621184349,3.7178969383239746,0.008444071747362614,0.007046125829219818,0.004737877286970615,1.347529649734497
18,6.850915431976318,6.741375923156738,1.4141161441802979,0.0061429766938090324,3.7795488834381104,0.007415016181766987,0.008076702244579792,0.0029372121207416058,0.7847698926925659,0.02,12.339362144470215,12.311871528625488,1.9076683521270752,0.00675905030220747,3.716973304748535,0.008715611882507801,0.007067490369081497,0.004494048655033112,1.346287488937378
19,6.7332353591918945,6.619040489196777,1.4135873317718506,0.00610144529491663,3.775277853012085,0.007387123536318541,0.008053064346313477,0.0028641470707952976,0.7726579308509827,0.01,12.523396492004395,12.487460136413574,1.915924310684204,0.006782017182558775,3.706557035446167,0.008803272619843483,0.006813819985836744,0.004728957545012236,1.364209532737732
20,6.696750164031982,6.581262588500977,1.4133220911026,0.0060318573378026485,3.7732093334198,0.007345337420701981,0.007913503795862198,0.0028367291670292616,0.7688851356506348,0.01,12.536090850830078,12.493163108825684,1.9197372198104858,0.006899842526763678,3.6877076625823975,0.00929046981036663,0.006956662517040968,0.004452395252883434,1.3648148775100708
21,6.6722025871276855,6.555346488952637,1.413056492805481,0.006006508134305477,3.7708475589752197,0.0073278420604765415,0.007871976122260094,0.0028197041247040033,0.7662992477416992,0.01,12.304821968078613,12.276278495788574,1.9106122255325317,0.006682900246232748,3.702404022216797,0.008780218660831451,0.006877758074551821,0.004390723537653685,1.342506766319275
22,6.649681568145752,6.531829357147217,1.4129325151443481,0.005986606236547232,3.7683773040771484,0.007308715954422951,0.007848690263926983,0.002802412025630474,0.7639373540878296,0.01,12.389763832092285,12.334761619567871,1.908002257347107,0.006555184721946716,3.6983072757720947,0.00844531413167715,0.0068244412541389465,0.004395798314362764,1.3495317697525024
23,6.639737129211426,6.521103382110596,1.4127109050750732,0.005951197352260351,3.7681243419647217,0.00729985348880291,0.0077551319263875484,0.0027986052446067333,0.7628846764564514,0.01,12.252795219421387,12.239041328430176,1.9051893949508667,0.006609492003917694,3.690929412841797,0.008941867388784885,0.0063967155292630196,0.004489891696721315,1.337698221206665
24,6.617218017578125,6.497568607330322,1.4125792980194092,0.005944307427853346,3.767642021179199,0.00728631904348731,0.007780043408274651,0.0027665598317980766,0.7605611681938171,0.01,12.192768096923828,12.172861099243164,1.8997122049331665,0.006473175249993801,3.6995339393615723,0.008360950276255608,0.006560353562235832,0.0044982219114899635,1.331438422203064
25,6.600142955780029,6.479201793670654,1.412576675415039,0.005942485295236111,3.7660443782806396,0.0073146093636751175,0.007759551517665386,0.0027532929088920355,0.7587494850158691,0.01,12.409273147583008,12.368221282958984,1.9154760837554932,0.006722211837768555,3.683070182800293,0.008953024633228779,0.006822310388088226,0.004391299560666084,1.35200035572052
26,6.576429843902588,6.45412015914917,1.4120861291885376,0.0058419182896614075,3.7663650512695312,0.007191144861280918,0.007603620178997517,0.0027309884317219257,0.7562975883483887,0.01,12.461328506469727,12.41286563873291,1.9114915132522583,0.006340046413242817,3.6985275745391846,0.008077184669673443,0.006574942730367184,0.00436801090836525,1.3570599555969238
27,6.561866760253906,6.4389238357543945,1.412096381187439,0.005865148268640041,3.7664525508880615,0.007251396309584379,0.007619932759553194,0.00272411503829062,0.7548056244850159,0.01,12.331341743469238,12.286062240600586,1.9092737436294556,0.006327714305371046,3.6933813095092773,0.008006945252418518,0.006478853523731232,0.0044973441399633884,1.3440659046173096
28,6.491100788116455,6.365024566650391,1.41167151927948,0.005770094692707062,3.7675352096557617,0.007155123166739941,0.007472252007573843,0.0026829091366380453,0.7475804686546326,0.005,12.21906566619873,12.186179161071777,1.899665117263794,0.006456582807004452,3.685330867767334,0.00851115770637989,0.006483042147010565,0.004375547636300325,1.3331067562103271
29,6.482006549835205,6.355542182922363,1.4117082357406616,0.00580674409866333,3.766805648803711,0.007186034228652716,0.007555638439953327,0.0026785586960613728,0.7466328740119934,0.005,12.241209983825684,12.202959060668945,1.907543659210205,0.00649511581286788,3.7001678943634033,0.008333654142916203,0.0066436901688575745,0.004508001729846001,1.335502028465271
30,6.4706950187683105,6.343036651611328,1.411512017250061,0.00578581728041172,3.7661139965057373,0.007160515990108252,0.007518813479691744,0.0026781223714351654,0.7454195618629456,0.005,12.21116828918457,12.177445411682129,1.907147765159607,0.006535190157592297,3.687018632888794,0.00884734932333231,0.006548314820975065,0.00420990539714694,1.3324546813964844
31,6.426208972930908,6.297678470611572,1.4112961292266846,0.005772899836301804,3.766850709915161,0.007145335897803307,0.007516450714319944,0.0026569131296128035,0.7409361004829407,0.0025,12.171753883361816,12.13023853302002,1.9037156105041504,0.0063420808874070644,3.69092059135437,0.008381063118577003,0.006373410578817129,0.004271768964827061,1.3281267881393433
32,6.425607681274414,6.296352386474609,1.4113612174987793,0.005764759611338377,3.7667267322540283,0.0071594263426959515,0.0074880002066493034,0.0026468520518392324,0.7408368587493896,0.0025,12.235953330993652,12.193657875061035,1.9084937572479248,0.006421742960810661,3.688835382461548,0.008546599186956882,0.006418864708393812,0.004299764055758715,1.3345608711242676
33,6.41666841506958,6.286886215209961,1.4111485481262207,0.005804580636322498,3.7669944763183594,0.007241766434162855,0.007532524410635233,0.002639451064169407,0.7399163842201233,0.0025,12.153294563293457,12.109086990356445,1.9065399169921875,0.006406878586858511,3.690629243850708,0.008489372208714485,0.006460949312895536,0.004270314238965511,1.3261940479278564
34,6.406991004943848,6.277592658996582,1.4112740755081177,0.0057586682960391045,3.7666378021240234,0.007167752832174301,0.0074781314469873905,0.0026301199104636908,0.7389594912528992,0.0025,12.232568740844727,12.194680213928223,1.9078190326690674,0.0063888682052493095,3.6944973468780518,0.008389080874621868,0.006559901870787144,0.00421761954203248,1.334537148475647
35,6.398439884185791,6.267718315124512,1.4110363721847534,0.005745995789766312,3.7669341564178467,0.007133816834539175,0.007468659896403551,0.0026355108711868525,0.7380388379096985,0.0025,12.140580177307129,12.104491233825684,1.903294324874878,0.006413206458091736,3.695910692214966,0.008427729830145836,0.006538604386150837,0.004273285623639822,1.32536780834198
36,6.385394096374512,6.254461765289307,1.4110380411148071,0.005761619191616774,3.767468214035034,0.0071721128188073635,0.00749813811853528,0.0026146068703383207,0.7367331385612488,0.0025,12.157705307006836,12.115342140197754,1.904852032661438,0.006400330923497677,3.6970901489257812,0.008374487981200218,0.00650609377771616,0.00432041147723794,1.3268190622329712
37,6.393195152282715,6.261462688446045,1.4110304117202759,0.005774646066129208,3.7670581340789795,0.007205489091575146,0.007497389800846577,0.002621056977659464,0.7374614477157593,0.0025,12.260979652404785,12.223146438598633,1.9103671312332153,0.006378992460668087,3.68821382522583,0.008327492512762547,0.006450639106333256,0.004358843434602022,1.3372993469238281
38,6.376988410949707,6.245283126831055,1.4109433889389038,0.0057444642297923565,3.766601800918579,0.00715829711407423,0.007474140729755163,0.002600953448563814,0.7358306646347046,0.0025,12.209314346313477,12.176513671875,1.9090218544006348,0.006396162323653698,3.6931698322296143,0.008457918651401997,0.006495706737041473,0.004234861582517624,1.3324579000473022
39,6.363530158996582,6.230839729309082,1.4108458757400513,0.005720395129173994,3.767364263534546,0.007121139671653509,0.0074337623082101345,0.002606283640488982,0.7344460487365723,0.00125,12.177186012268066,12.140546798706055,1.9018372297286987,0.0063331713899970055,3.689403533935547,0.008320234715938568,0.006384432781487703,0.004294846672564745,1.3288331031799316
40,6.353071689605713,6.219613075256348,1.410813331604004,0.00572607759386301,3.7679338455200195,0.00711338734254241,0.007466320879757404,0.0025985233951359987,0.7333728671073914,0.00125,12.163114547729492,12.129258155822754,1.9061906337738037,0.006416786462068558,3.6929140090942383,0.00846243929117918,0.006398677825927734,0.004389243200421333,1.3277233839035034
41,6.351312637329102,6.218228816986084,1.4108144044876099,0.005718281492590904,3.7680556774139404,0.007112278137356043,0.007443826179951429,0.0025987408589571714,0.7332186698913574,0.00125,12.15081787109375,12.118514060974121,1.9024693965911865,0.006382974795997143,3.6918840408325195,0.008480382151901722,0.006393768358975649,0.004274772480130196,1.3264739513397217
