epoch,Lc_loss,Lr_loss,Pm*_loss,Pm_avg,Pm_loss,Pm_pitch,Pm_roll,Pm_yaw,loss,lr,val_Lc_loss,val_Lr_loss,val_Pm*_loss,val_Pm_avg,val_Pm_loss,val_Pm_pitch,val_Pm_roll,val_Pm_yaw,val_loss
0,25.276578903198242,25.27198600769043,1.0363727807998657,0.39631253480911255,5.9333038330078125,0.3440140187740326,0.6066250801086426,0.2382984161376953,2.6688296794891357,0.08,25.532453536987305,25.521833419799805,1.2317191362380981,0.28955239057540894,6.709761142730713,0.27676141262054443,0.37130463123321533,0.22059111297130585,2.7147817611694336
1,14.933305740356445,14.922904968261719,0.9630451202392578,0.15479545295238495,5.539814472198486,0.15085847675800323,0.21565425395965576,0.09787359833717346,1.6250699758529663,0.08,20.753408432006836,20.729040145874023,1.2110971212387085,0.16183292865753174,7.675729751586914,0.1651310920715332,0.2019105702638626,0.11845713108778,2.2546799182891846
2,13.363189697265625,13.348467826843262,0.9512155055999756,0.13016313314437866,5.23053503036499,0.12827055156230927,0.18006469309329987,0.08215415477752686,1.4612908363342285,0.08,24.998783111572266,24.944087982177734,1.2115025520324707,0.2059960812330246,7.461136341094971,0.18243098258972168,0.2514938414096832,0.1840633898973465,2.6732375621795654
3,12.598400115966797,12.578780174255371,0.9481497406959534,0.11872848123311996,5.093079566955566,0.11712494492530823,0.16413618624210358,0.07492431253194809,1.381699800491333,0.08,19.33033561706543,19.277446746826172,1.2103432416915894,0.13700595498085022,6.652212619781494,0.14133591949939728,0.15254007279872894,0.11714185774326324,2.0899548530578613
4,12.08353328704834,12.058765411376953,0.9466712474822998,0.11131119728088379,5.018195152282715,0.109871044754982,0.15339425206184387,0.0706682950258255,1.3284132480621338,0.08,16.59084701538086,16.534061431884766,1.2107644081115723,0.11168371140956879,6.088688850402832,0.10547259449958801,0.09831162542104721,0.13126689195632935,1.804416298866272
5,11.725973129272461,11.695563316345215,0.9457277655601501,0.10668876767158508,4.984627723693848,0.10482607036828995,0.14689338207244873,0.06834684312343597,1.291677713394165,0.08,15.505171775817871,15.480704307556152,1.2091230154037476,0.09593643248081207,5.9990620613098145,0.09660695493221283,0.1133885383605957,0.07781379669904709,1.695598840713501
6,11.430055618286133,11.393524169921875,0.9448145627975464,0.10197170078754425,4.956132888793945,0.10147325694561005,0.1382828950881958,0.06615893542766571,1.2611931562423706,0.08,15.519261360168457,15.466766357421875,1.2080260515213013,0.0847463309764862,6.0006794929504395,0.09050527960062027,0.0918537899851799,0.07187993079423904,1.695630431175232
7,11.246850967407227,11.20438289642334,0.9439412951469421,0.10109329223632812,4.946953296661377,0.09912887215614319,0.13912980258464813,0.06502119451761246,1.2423796653747559,0.08,14.449481964111328,14.396727561950684,1.2068949937820435,0.09810559451580048,5.671826362609863,0.0853642001748085,0.13412024080753326,0.07483230531215668,1.5819728374481201
8,11.0662260055542,11.016867637634277,0.9431371092796326,0.09797561168670654,4.937083721160889,0.0969570204615593,0.1331741362810135,0.06379569321870804,1.2237565517425537,0.08,14.498376846313477,14.416544914245605,1.2070075273513794,0.09409846365451813,5.755932331085205,0.10337092727422714,0.11132626235485077,0.06759818643331528,1.5871100425720215
9,10.918643951416016,10.86312484741211,0.9421741366386414,0.09713660180568695,4.942732334136963,0.0952238142490387,0.1330529749393463,0.06313300877809525,1.2087866067886353,0.08,14.919416427612305,14.826411247253418,1.2052454948425293,0.08952303230762482,5.772896766662598,0.09262450039386749,0.08264493197202682,0.09329964965581894,1.628973364830017
10,10.781064987182617,10.718735694885254,0.941521942615509,0.09560534358024597,4.926911354064941,0.09441978484392166,0.13034577667713165,0.0620504654943943,1.1943596601486206,0.08,14.955877304077148,14.871136665344238,1.206153392791748,0.08326708525419235,5.565871238708496,0.0897245928645134,0.09060096740722656,0.0694756954908371,1.6288529634475708
11,10.676608085632324,10.607528686523438,0.9407371878623962,0.09445379674434662,4.932636737823486,0.09351803362369537,0.1284777820110321,0.06136554107069969,1.1836748123168945,0.08,13.881387710571289,13.710155487060547,1.2057467699050903,0.0853576809167862,5.327080249786377,0.08657373487949371,0.1007162407040596,0.06878304481506348,1.512271523475647
12,10.576313018798828,10.499313354492188,0.9400511980056763,0.09419967234134674,4.932220458984375,0.09251387417316437,0.1292210966348648,0.06086403504014015,1.1732295751571655,0.08,14.399100303649902,14.3355131149292,1.2041164636611938,0.0860191211104393,5.431109428405762,0.07690133899450302,0.10950274765491486,0.07165327668190002,1.571488618850708
13,10.493941307067871,10.410386085510254,0.9395080804824829,0.09314781427383423,4.933717250823975,0.09209033846855164,0.126930370926857,0.06042271479964256,1.1646803617477417,0.08,14.596650123596191,14.540691375732422,1.2025102376937866,0.08314372599124908,5.449438571929932,0.08441527187824249,0.08996926248073578,0.07504662871360779,1.5919432640075684
14,10.401498794555664,10.310133934020996,0.938869297504425,0.09161853045225143,4.935708999633789,0.09022646397352219,0.12490042299032211,0.05972868576645851,1.155072569847107,0.08,14.07593822479248,14.033404350280762,1.201913833618164,0.07626902312040329,5.3053812980651855,0.07478120923042297,0.08906126767396927,0.06496457755565643,1.5376564264297485
15,10.320748329162598,10.221905708312988,0.9382777214050293,0.0915973037481308,4.933296203613281,0.09022053331136703,0.12546366453170776,0.059107694774866104,1.1465622186660767,0.08,13.644062042236328,13.514398574829102,1.2008109092712402,0.07827836275100708,5.325704574584961,0.08566011488437653,0.08662662655115128,0.06254836171865463,1.4905166625976562
